Date,Ask,Bid,Mid,Spread,without prompt,with prompt
2023-01-12 02:40:00,6.7695,6.7689,6.7692,0.0003,0,0
2023-01-12 02:39:00,6.77,6.7694,6.7697,0.0003,0,0
2023-01-12 02:38:00,6.7695,6.769,6.76925,0.00025,0,0
2023-01-12 02:37:00,6.7699,6.7694,6.76965,0.00025,0,0
2023-01-12 02:36:00,6.7699,6.7693,6.7696,0.0003,0,0
2023-01-12 02:35:00,6.7722,6.7716,6.7719,0.0003,0,0
2023-01-12 02:34:00,6.7724,6.7717,6.77205,0.00035,0,0
2023-01-12 02:33:00,6.7725,6.7719,6.7722,0.0003,0,0
2023-01-12 02:32:00,6.7722,6.7716,6.7719,0.0003,0,0
2023-01-12 02:31:00,6.7729,6.7723,6.7726,0.0003,0,0
2023-01-12 02:30:00,6.7718,6.7711,6.77145,0.00035,0,0
2023-01-12 02:29:00,6.7718,6.7712,6.7715,0.0003,0,0
2023-01-12 02:28:00,6.7721,6.7715,6.7718,0.0003,0,0
2023-01-12 02:27:00,6.7725,6.7717,6.7721,0.0004,0,0
2023-01-12 02:26:00,6.7729,6.7723,6.7726,0.0003,0,0
2023-01-12 02:25:00,6.7721,6.7715,6.7718,0.0003,0,0
2023-01-12 02:24:00,6.7721,6.7714,6.77175,0.00035,0,0
2023-01-12 02:23:00,6.7722,6.7714,6.7718,0.0004,0,0
2023-01-12 02:22:00,6.7713,6.7706,6.77095,0.00035,0,0
2023-01-12 02:21:00,6.7708,6.7701,6.77045,0.00035,0,0
2023-01-12 02:20:00,6.7702,6.7695,6.76985,0.00035,0,0
2023-01-12 02:19:00,6.7704,6.7698,6.7701,0.0003,0,0
2023-01-12 02:18:00,6.7712,6.7705,6.77085,0.00035,0,0
2023-01-12 02:17:00,6.7709,6.7702,6.77055,0.00035,0,0
2023-01-12 02:16:00,6.7714,6.7706,6.771,0.0004,0,0
2023-01-12 02:15:00,6.7727,6.7718,6.77225,0.00045,0,0
2023-01-12 02:14:00,6.7723,6.7715,6.7719,0.0004,0,0
2023-01-12 02:13:00,6.7699,6.769,6.76945,0.00045,0,0
2023-01-12 02:12:00,6.769,6.7682,6.7686,0.0004,0,0
2023-01-12 02:11:00,6.7675,6.7666,6.76705,0.00045,0,0
2023-01-12 02:10:00,6.7682,6.7675,6.76785,0.00035,0,0
2023-01-12 02:09:00,6.7667,6.7661,6.7664,0.0003,0,0
2023-01-12 02:08:00,6.7667,6.7659,6.7663,0.0004,0,0
2023-01-12 02:07:00,6.7655,6.7649,6.7652,0.0003,0,0
2023-01-12 02:06:00,6.7654,6.7648,6.7651,0.0003,0,0
2023-01-12 02:05:00,6.7666,6.7659,6.76625,0.00035,0,0
2023-01-12 02:04:00,6.7661,6.7653,6.7657,0.0004,0,0
2023-01-12 02:03:00,6.7665,6.7658,6.76615,0.00035,0,0
2023-01-12 02:02:00,6.7671,6.7664,6.76675,0.00035,0,0
2023-01-12 02:01:00,6.7682,6.7675,6.76785,0.00035,0,0
2023-01-12 02:00:00,6.7686,6.7678,6.7682,0.0004,0,0
2023-01-12 01:59:00,6.7662,6.7656,6.7659,0.0003,0,0
2023-01-12 01:58:00,6.7655,6.7649,6.7652,0.0003,0,0
2023-01-12 01:57:00,6.767,6.7665,6.76675,0.00025,0,0
2023-01-12 01:56:00,6.7677,6.7671,6.7674,0.0003,0,0
2023-01-12 01:55:00,6.7691,6.7684,6.76875,0.00035,0,0
2023-01-12 01:54:00,6.7707,6.7699,6.7703,0.0004,0,0
2023-01-12 01:53:00,6.7706,6.7699,6.77025,0.00035,0,0
2023-01-12 01:52:00,6.7703,6.7696,6.76995,0.00035,0,0
2023-01-12 01:51:00,6.7697,6.7689,6.7693,0.0004,0,0
2023-01-12 01:50:00,6.7698,6.769,6.7694,0.0004,0,0
2023-01-12 01:49:00,6.7696,6.7688,6.7692,0.0004,0,0
2023-01-12 01:48:00,6.7684,6.7679,6.76815,0.00025,0,0
2023-01-12 01:47:00,6.7684,6.7677,6.76805,0.00035,0,0
2023-01-12 01:46:00,6.7686,6.7681,6.76835,0.00025,0,0
2023-01-12 01:45:00,6.7686,6.7679,6.76825,0.00035,0,0
2023-01-12 01:44:00,6.7687,6.7682,6.76845,0.00025,0,0
2023-01-12 01:43:00,6.7694,6.7688,6.7691,0.0003,0,0
2023-01-12 01:42:00,6.7695,6.7689,6.7692,0.0003,0,0
2023-01-12 01:41:00,6.7692,6.7687,6.76895,0.00025,0,0
2023-01-12 01:40:00,6.7694,6.7688,6.7691,0.0003,0,0
2023-01-12 01:39:00,6.7686,6.768,6.7683,0.0003,0,0
2023-01-12 01:38:00,6.7681,6.7674,6.76775,0.00035,0,0
2023-01-12 01:37:00,6.7678,6.7672,6.7675,0.0003,0,0
2023-01-12 01:36:00,6.7684,6.7678,6.7681,0.0003,0,0
2023-01-12 01:35:00,6.7684,6.7677,6.76805,0.00035,0,0
2023-01-12 01:34:00,6.768,6.7674,6.7677,0.0003,0,0
2023-01-12 01:33:00,6.768,6.7674,6.7677,0.0003,0,0
2023-01-12 01:32:00,6.768,6.7675,6.76775,0.00025,0,0
2023-01-12 01:31:00,6.7682,6.7676,6.7679,0.0003,0,0
2023-01-12 01:30:00,6.7685,6.7679,6.7682,0.0003,0,0
2023-01-12 01:29:00,6.7679,6.7673,6.7676,0.0003,0,0
2023-01-12 01:28:00,6.768,6.7674,6.7677,0.0003,0,0
2023-01-12 01:27:00,6.7687,6.768,6.76835,0.00035,0,0
2023-01-12 01:26:00,6.7669,6.7664,6.76665,0.00025,0,0
2023-01-12 01:25:00,6.7663,6.7657,6.766,0.0003,0,0
2023-01-12 01:24:00,6.766,6.7653,6.76565,0.00035,0,0
2023-01-12 01:23:00,6.7658,6.7652,6.7655,0.0003,0,0
2023-01-12 01:22:00,6.7654,6.7647,6.76505,0.00035,0,0
2023-01-12 01:21:00,6.7654,6.7648,6.7651,0.0003,0,0
2023-01-12 01:20:00,6.766,6.7653,6.76565,0.00035,0,0
2023-01-12 01:19:00,6.7655,6.765,6.76525,0.00025,0,0
2023-01-12 01:18:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 01:17:00,6.766,6.7654,6.7657,0.0003,0,0
2023-01-12 01:16:00,6.7661,6.7656,6.76585,0.00025,0,0
2023-01-12 01:15:00,6.7665,6.7658,6.76615,0.00035,0,0
2023-01-12 01:14:00,6.7661,6.7655,6.7658,0.0003,0,0
2023-01-12 01:13:00,6.7655,6.7649,6.7652,0.0003,0,0
2023-01-12 01:12:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 01:11:00,6.7653,6.7646,6.76495,0.00035,0,0
2023-01-12 01:10:00,6.7651,6.7644,6.76475,0.00035,0,0
2023-01-12 01:09:00,6.7653,6.7646,6.76495,0.00035,0,0
2023-01-12 01:08:00,6.7653,6.7646,6.76495,0.00035,0,0
2023-01-12 01:07:00,6.7647,6.7641,6.7644,0.0003,0,0
2023-01-12 01:06:00,6.7638,6.7631,6.76345,0.00035,0,0
2023-01-12 01:05:00,6.7643,6.7636,6.76395,0.00035,0,0
2023-01-12 01:04:00,6.765,6.7643,6.76465,0.00035,0,0
2023-01-12 01:03:00,6.7652,6.7645,6.76485,0.00035,0,0
2023-01-12 01:02:00,6.7647,6.7639,6.7643,0.0004,0,0
2023-01-12 01:01:00,6.765,6.7644,6.7647,0.0003,0,0
2023-01-12 01:00:00,6.7658,6.7652,6.7655,0.0003,0,0
2023-01-12 00:59:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:58:00,6.7658,6.765,6.7654,0.0004,0,0
2023-01-12 00:57:00,6.7652,6.7645,6.76485,0.00035,0,0
2023-01-12 00:56:00,6.7641,6.7635,6.7638,0.0003,0,0
2023-01-12 00:55:00,6.7643,6.7636,6.76395,0.00035,0,0
2023-01-12 00:54:00,6.7656,6.7648,6.7652,0.0004,0,0
2023-01-12 00:53:00,6.7665,6.7659,6.7662,0.0003,0,0
2023-01-12 00:52:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:51:00,6.7657,6.765,6.76535,0.00035,0,0
2023-01-12 00:50:00,6.7656,6.765,6.7653,0.0003,0,0
2023-01-12 00:49:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:48:00,6.7657,6.765,6.76535,0.00035,0,0
2023-01-12 00:47:00,6.7661,6.7655,6.7658,0.0003,0,0
2023-01-12 00:46:00,6.7654,6.7647,6.76505,0.00035,0,0
2023-01-12 00:45:00,6.7653,6.7645,6.7649,0.0004,0,0
2023-01-12 00:44:00,6.7657,6.7649,6.7653,0.0004,0,0
2023-01-12 00:43:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:42:00,6.7651,6.7644,6.76475,0.00035,0,0
2023-01-12 00:41:00,6.7653,6.7645,6.7649,0.0004,0,0
2023-01-12 00:40:00,6.7661,6.7653,6.7657,0.0004,0,0
2023-01-12 00:39:00,6.7661,6.7653,6.7657,0.0004,0,0
2023-01-12 00:38:00,6.7659,6.765,6.76545,0.00045,0,0
2023-01-12 00:37:00,6.766,6.7652,6.7656,0.0004,0,0
2023-01-12 00:36:00,6.7663,6.7654,6.76585,0.00045,0,0
2023-01-12 00:35:00,6.7654,6.7646,6.765,0.0004,0,0
2023-01-12 00:34:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:33:00,6.7654,6.7646,6.765,0.0004,0,0
2023-01-12 00:32:00,6.7644,6.7637,6.76405,0.00035,0,0
2023-01-12 00:31:00,6.7645,6.7637,6.7641,0.0004,0,0
2023-01-12 00:30:00,6.7649,6.7641,6.7645,0.0004,0,0
2023-01-12 00:29:00,6.7655,6.7648,6.76515,0.00035,0,0
2023-01-12 00:28:00,6.7669,6.7661,6.7665,0.0004,0,0
2023-01-12 00:27:00,6.7667,6.766,6.76635,0.00035,0,0
2023-01-12 00:26:00,6.7653,6.7647,6.765,0.0003,0,0
2023-01-12 00:25:00,6.7653,6.7646,6.76495,0.00035,0,0
2023-01-12 00:24:00,6.7655,6.7648,6.76515,0.00035,0,0
2023-01-12 00:23:00,6.7655,6.7648,6.76515,0.00035,0,0
2023-01-12 00:22:00,6.7641,6.7635,6.7638,0.0003,0,0
2023-01-12 00:21:00,6.7649,6.7643,6.7646,0.0003,0,0
2023-01-12 00:20:00,6.7652,6.7645,6.76485,0.00035,0,0
2023-01-12 00:19:00,6.7654,6.7646,6.765,0.0004,0,0
2023-01-12 00:18:00,6.7653,6.7645,6.7649,0.0004,0,0
2023-01-12 00:17:00,6.7658,6.765,6.7654,0.0004,0,0
2023-01-12 00:16:00,6.7639,6.7632,6.76355,0.00035,0,0
2023-01-12 00:15:00,6.7639,6.7632,6.76355,0.00035,0,0
2023-01-12 00:14:00,6.7629,6.7621,6.7625,0.0004,0,0
2023-01-12 00:13:00,6.764,6.7632,6.7636,0.0004,0,0
2023-01-12 00:12:00,6.7639,6.7631,6.7635,0.0004,0,0
2023-01-12 00:11:00,6.764,6.7632,6.7636,0.0004,0,0
2023-01-12 00:10:00,6.764,6.7632,6.7636,0.0004,0,0
2023-01-12 00:09:00,6.7641,6.7633,6.7637,0.0004,0,0
2023-01-12 00:08:00,6.7643,6.7635,6.7639,0.0004,0,0
2023-01-12 00:07:00,6.7643,6.7636,6.76395,0.00035,0,0
2023-01-12 00:06:00,6.7652,6.7644,6.7648,0.0004,0,0
2023-01-12 00:05:00,6.7652,6.7645,6.76485,0.00035,0,0
2023-01-12 00:04:00,6.7652,6.7644,6.7648,0.0004,0,0
2023-01-12 00:03:00,6.7656,6.7649,6.76525,0.00035,0,0
2023-01-12 00:02:00,6.7658,6.765,6.7654,0.0004,0,0
2023-01-12 00:01:00,6.766,6.7654,6.7657,0.0003,0,0
2023-01-12 00:00:00,6.7649,6.7642,6.76455,0.00035,0,0
2023-01-11 23:59:00,6.7645,6.7638,6.76415,0.00035,0,0
2023-01-11 23:58:00,6.7643,6.7635,6.7639,0.0004,0,0
2023-01-11 23:57:00,6.7637,6.7628,6.76325,0.00045,0,0
